"","recno","TYCID1","TYCID2","TYCID3","RA_J2000","DE_J2000","pmRA","pmDE","BT","VT","V","BV","HD","HIP","Plx","indexcandidate","hyades","clusterNum"
"11951",107458,1317,467,1,6.07336,18.2715,2.6,-44.6,10.89,10.438,10.397,0.384,"NULL","NULL",0,14130,0,3
"11957",107464,1317,524,1,6.06204,17.3268,-23.9,-66.3,11.25,10.603,10.545,0.55,"NULL","NULL",0,14136,0,3
"11997",107530,1317,1147,1,6.09575,17.7328,31.1,-61.5,11.325,10.713,10.658,0.52,"NULL","NULL",0,14182,0,3
"12013",107789,1320,108,1,5.94425,18.9227,24.1,-22.1,10.79,10.349,10.309,0.375,"NULL","NULL",0,14199,0,3
"12031",107807,1320,437,1,5.96405,19.9249,20.2,-33.7,11.313,10.573,10.506,0.629,"NULL","NULL",0,14217,0,3
"12050",107829,1320,724,1,5.95234,19.8161,6.7,-43.8,11.762,11.037,10.972,0.616,"NULL","NULL",0,14239,0,3
"12124",107909,1320,1864,1,5.90241,19.0645,58,-45,10.706,10.048,9.989,0.559,"NULL","NULL",0,14319,0,3
"12126",107911,1320,1900,1,5.87556,19.5448,-3,-76.2,12.318,11.258,11.163,0.901,"NULL","NULL",0,14321,0,3
"12136",107922,1321,2,1,6.03847,18.8234,40.5,-35.7,10.117,9.389,9.323,0.619,"NULL","NULL",0,14332,0,3
"12175",107983,1321,899,1,6.08654,19.9125,-11.4,-58,10.795,10.265,10.217,0.45,"NULL","NULL",0,14373,0,3
"12223",108356,1324,918,1,5.93741,21.5761,4.4,-35.4,10.852,10.174,10.113,0.576,"NULL","NULL",0,14427,0,3
"12287",108426,1324,2789,1,5.88283,20.7779,7.2,-23.2,7.713,7.698,7.697,0.013,"39358","NULL",0,14497,0,3
"12300",108440,1325,165,1,6.09351,20.9261,15.3,-21.1,10.372,9.953,9.915,0.356,"NULL","NULL",0,14511,0,3
"12327",108478,1325,532,1,6.06097,20.974,43.9,-58.9,11.472,10.852,10.796,0.527,"NULL","NULL",0,14539,0,3
"12328",108479,1325,567,1,6.09857,21.1215,4.9,-51.1,11.214,10.508,10.444,0.6,"NULL","NULL",0,14540,0,3
"12332",108486,1325,641,1,6.01348,21.3957,20.8,-24.7,11.412,10.504,10.422,0.772,"NULL","NULL",0,14544,0,3
"12337",108492,1325,784,1,6.0938,22.4297,1.2,-46.2,11.162,10.541,10.485,0.528,"NULL","NULL",0,14549,0,3
"12341",108501,1325,1024,1,6.05156,22.3649,11.3,-119.4,8.889,8.248,8.19,0.545,"40946","NULL",0,14555,0,3
"12388",151374,1781,565,1,2.90808,23.8025,12.5,-28.1,10.382,9.594,9.523,0.67,"NULL","NULL",0,14609,0,3
"12390",151384,1781,808,1,2.92117,23.6651,21,-33.6,10.562,10.074,10.03,0.415,"NULL","NULL",0,14611,0,3
"12393",151399,1782,58,1,3.00561,23.032,28.6,-8.3,11.153,10.423,10.357,0.621,"NULL","NULL",0,14614,0,3
"12394",151400,1782,80,1,3.05367,22.5355,41.4,-79.1,10.73,10.145,10.092,0.497,"NULL","NULL",0,14615,0,3
"12397",151405,1782,193,1,3.05338,24.3504,55.3,-34.6,12.416,10.739,10.588,1.425,"NULL","NULL",0,14620,0,3
"12399",151407,1782,252,1,2.94311,23.0351,36.8,-31.9,10.751,10.261,10.217,0.417,"NULL","NULL",0,14622,0,3
"12411",151420,1782,736,1,3.06194,24.0183,92.3,22.6,11.767,10.883,10.803,0.751,"NULL","NULL",0,14635,0,3
"12417",151427,1782,1002,1,2.94427,23.2391,111.5,-97,11.353,10.488,10.41,0.735,"NULL","NULL",0,14642,0,3
"12419",151429,1782,1023,1,3.02616,23.32,39.4,-31,11.467,9.652,9.489,1.543,"NULL","NULL",0,14644,0,3
"12422",151432,1782,1124,1,3.0644,23.7772,65.7,-21.6,11.598,10.621,10.533,0.83,"NULL","NULL",0,14647,0,3
"12423",151433,1782,1126,1,2.94829,23.7664,8.3,-28.7,10.989,10.121,10.043,0.738,"NULL","NULL",0,14648,0,3
"12430",151440,1782,1234,1,2.93517,23.5865,55.9,-18.4,11.02,10.471,10.422,0.467,"NULL","NULL",0,14655,0,3
"12432",151444,1783,61,1,3.11309,24.1192,26.9,-20.1,11.261,10.664,10.61,0.507,"NULL","NULL",0,14659,0,3
"12438",151451,1783,349,1,3.20669,23.8946,36,-15.2,11.853,10.017,9.852,1.561,"NULL","NULL",0,14666,0,3
"12445",151459,1783,520,1,3.17334,24.1785,15.6,-18.7,10.264,9.724,9.675,0.459,"NULL","NULL",0,14674,0,3
"12451",151465,1783,622,1,3.18634,23.0287,110.4,-41.8,11.525,10.587,10.503,0.797,"NULL","NULL",0,14680,0,3
"12458",151473,1783,781,1,3.12215,23.5245,36.5,-23.3,10.515,9.883,9.826,0.537,"NULL","NULL",0,14688,0,3
"12459",151474,1783,788,1,3.1831,23.7724,15.8,-35.9,10.434,9.897,9.849,0.456,"NULL","NULL",0,14689,0,3
"12463",151479,1783,849,1,3.1859,22.8015,47.8,-61.7,11.162,9.986,9.88,1,"NULL","NULL",0,14694,0,3
"12468",151484,1783,934,1,3.07693,22.7483,24.1,-14,12.135,11.235,11.154,0.765,"NULL","NULL",0,14699,0,3
"12471",151487,1783,975,1,3.18689,22.7708,3.8,-42.5,11.033,10.457,10.405,0.49,"NULL","NULL",0,14702,0,3
"12478",151495,1783,1234,1,3.15518,22.6734,24.2,-56.1,11.702,11.023,10.962,0.577,"NULL","NULL",0,14710,0,3
"12479",151497,1784,10,1,3.27731,23.5687,12,-26.8,10.956,10.193,10.124,0.649,"NULL","NULL",0,14712,0,3
"12480",151498,1784,37,1,3.28525,23.5839,37.9,-6.7,10.136,9.476,9.417,0.561,"NULL","NULL",0,14713,0,3
"12485",151504,1784,107,1,3.31597,24.2837,62,-129.2,11.575,10.804,10.735,0.655,"NULL","NULL",0,14719,0,3
"12494",151514,1784,254,1,3.30872,22.6623,68,-63.2,11.231,10.305,10.222,0.787,"NULL","NULL",0,14729,0,3
"12496",151518,1784,324,1,3.32517,23.3248,13.6,-30.4,11.248,10.675,10.623,0.487,"NULL","NULL",0,14733,0,3
"12503",151526,1784,464,1,3.24854,23.0704,74.7,-81,11.813,11.051,10.982,0.648,"NULL","NULL",0,14741,0,3
"12504",151527,1784,492,1,3.26025,23.6137,14,-28.1,10.028,9.352,9.291,0.575,"NULL","NULL",0,14742,0,3
"12511",151536,1784,969,1,3.346,23.1679,147.4,-80.4,10.893,10.226,10.166,0.567,"NULL","NULL",0,14751,0,3
"12525",151551,1784,1360,1,3.24795,22.5649,81.9,-7.4,11.886,11.136,11.069,0.638,"NULL","NULL",0,14766,0,3
"12529",151642,1786,1510,1,2.93671,24.4992,35.5,-44.5,10.105,9.612,9.568,0.419,"NULL","NULL",0,14771,0,3
"12531",152099,1797,160,1,3.38535,24.1964,17.5,-61.4,10.732,10.104,10.047,0.534,"NULL","NULL",0,14773,0,3
"12539",152108,1797,335,1,3.37265,23.3092,21.5,-21.2,11.496,10.992,10.947,0.428,"NULL","NULL",0,14782,0,3
"12540",152109,1797,371,1,3.38842,23.2159,76.1,26.4,10.432,9.723,9.659,0.603,"NULL","NULL",0,14783,0,3
"12541",152110,1797,382,1,3.38983,24.0612,36.2,-57.2,11.486,10.793,10.731,0.589,"NULL","NULL",0,14784,0,3
"12543",152112,1797,410,1,3.38085,23.6239,35.1,-25.1,11.213,10.523,10.461,0.587,"NULL","NULL",0,14786,0,3
"12551",152121,1797,606,1,3.40128,22.7291,26,-20.5,12.276,11.015,10.902,1.072,"NULL","NULL",0,14795,0,3
"12554",152126,1797,705,1,3.41346,23.8762,33.1,-6.7,10.508,9.711,9.639,0.677,"NULL","NULL",0,14800,0,3
"12556",152128,1797,748,1,3.45123,23.2426,19.3,-23.1,11.519,10.554,10.467,0.82,"NULL","NULL",0,14802,0,3
"12563",152135,1797,946,1,3.47124,22.6412,16.7,-26.5,10.928,10.665,10.641,0.224,"NULL","NULL",0,14809,0,3
"12564",152137,1797,1028,1,3.44733,23.2584,-40.3,-75.9,10.82,9.836,9.747,0.836,"NULL","NULL",0,14811,0,3
"12566",152139,1797,1185,1,3.45798,23.9056,23.9,-24.2,11.852,11.407,11.367,0.378,"NULL","NULL",0,14813,0,3
"12571",152144,1797,1335,1,3.46816,23.3809,24.2,-34.8,11.547,10.866,10.805,0.579,"NULL","NULL",0,14818,0,3
"12572",152145,1797,1369,1,3.42831,23.706,2.5,-33.2,10.449,9.564,9.484,0.752,"NULL","NULL",0,14819,0,3
"12575",152148,1797,1411,1,3.42593,23.3725,27.6,-16.2,11.055,10.806,10.784,0.212,"NULL","NULL",0,14822,0,3
"12578",152151,1797,1503,1,3.46168,23.8036,5.1,-38.2,11.006,10.29,10.226,0.609,"NULL","NULL",0,14825,0,3
"12580",152154,1798,11,1,3.60027,24.2661,0.7,-43.3,11.882,11.178,11.115,0.598,"NULL","NULL",0,14828,0,3
"12590",152166,1798,224,1,3.49981,22.5882,-2.8,-46.7,11.227,9.735,9.601,1.268,"NULL","NULL",0,14840,0,3
"12591",152167,1798,228,1,3.58847,22.6108,20.7,-27.8,11.307,9.791,9.655,1.289,"NULL","NULL",0,14841,0,3
"12598",152179,1798,431,1,3.57984,23.8546,24.6,-31.2,10.643,10.297,10.266,0.294,"NULL","NULL",0,14853,0,3
"12600",152181,1798,465,1,3.62636,24.2365,16,-40.9,11.732,10.71,10.618,0.869,"NULL","NULL",0,14855,0,3
"12604",152186,1798,567,1,3.60824,23.9126,25,-16.1,9.557,8.8,8.732,0.643,"NULL","NULL",0,14860,0,3
"12605",152187,1798,571,1,3.57289,23.2943,36.7,-33.2,11.73,10.795,10.711,0.795,"NULL","NULL",0,14861,0,3
"12611",152194,1798,697,1,3.51621,24.2353,17.5,-19.8,9.99,9.565,9.527,0.361,"NULL","NULL",0,14868,0,3
"12612",152195,1798,731,1,3.48912,23.6089,15.1,-72.3,10.116,9.46,9.401,0.558,"NULL","NULL",0,14869,0,3
"12622",152205,1798,924,1,3.55655,23.4889,71.4,-28.4,10.296,9.145,9.041,0.978,"NULL","NULL",0,14879,0,3
"12623",152207,1798,1037,1,3.60918,22.926,36.8,-5.5,10.772,9.728,9.634,0.887,"NULL","NULL",0,14881,0,3
"12626",152210,1798,1154,1,3.61311,23.1251,35.1,-21.5,11.405,10.734,10.674,0.57,"NULL","NULL",0,14884,0,3
"12634",152219,1799,102,1,3.72554,23.6741,20.6,-43.8,11.646,11.11,11.062,0.456,"NULL","NULL",0,14893,0,3
"12635",152220,1799,110,1,3.67621,23.6826,21,-44.8,11.764,10.978,10.907,0.668,"NULL","NULL",0,14894,0,3
"12636",152221,1799,118,1,3.72348,23.2259,17.4,-39.1,11.365,10.778,10.725,0.499,"NULL","NULL",0,14895,0,3
"12647",152233,1799,491,1,3.65253,24.3678,18.4,-40,10.546,9.922,9.866,0.53,"NULL","NULL",0,14907,0,3
"12651",152238,1799,757,1,3.72986,23.2118,21.3,-38.8,11.666,10.592,10.495,0.913,"NULL","NULL",0,14912,0,3
"12654",152241,1799,780,1,3.72715,23.536,21.4,-44.3,11.639,10.729,10.647,0.774,"NULL","NULL",0,14915,0,3
"12655",152242,1799,835,1,3.75388,23.1229,71.8,-77.6,10.669,9.862,9.789,0.686,"23339","NULL",0,14916,0,3
"12656",152243,1799,884,1,3.7335,23.5439,20.4,-44.2,12.26,11.272,11.183,0.84,"NULL","NULL",0,14917,0,3
"12660",152247,1799,995,1,3.68433,23.4215,43.7,-96.8,11.61,10.433,10.327,1,"NULL","NULL",0,14921,0,3
"12678",152271,1799,1382,1,3.71984,22.869,10.2,-46.8,12.038,11.047,10.958,0.842,"NULL","NULL",0,14945,0,3
"12686",152284,1800,405,1,3.85762,23.2672,22.2,-16.2,11.512,10.409,10.31,0.938,"NULL","NULL",0,14958,0,3
"12689",152287,1800,471,1,3.83236,23.2186,20,-42.4,10.942,10.307,10.25,0.54,"NULL","NULL",0,14961,0,3
"12690",152288,1800,474,1,3.8837,23.057,31.6,-50.8,10.975,10.366,10.311,0.518,"NULL","NULL",0,14962,0,3
"12714",152314,1800,1415,1,3.8658,23.902,20.2,-46.8,10.757,10.129,10.072,0.534,"NULL","NULL",0,14988,0,3
"12717",152319,1800,1526,1,3.84447,23.933,22.6,-40.6,10.992,10.518,10.475,0.403,"NULL","NULL",0,14993,0,3
"12721",152324,1800,1616,1,3.7816,23.5836,23.1,-41.9,11.232,10.645,10.592,0.499,"NULL","NULL",0,14998,0,3
"12722",152325,1800,1620,1,3.77714,23.7877,23.4,-41.8,11.01,10.042,9.955,0.823,"NULL","NULL",0,14999,0,3
"12724",152328,1800,1627,1,3.7807,23.2392,18.8,-37,10.623,10.022,9.968,0.511,"NULL","NULL",0,15002,0,3
"12728",152333,1800,1710,1,3.77166,23.4867,21.4,-40.3,11.588,10.666,10.583,0.784,"NULL","NULL",0,15007,0,3
"12729",152334,1800,1716,1,3.80727,24.0484,21.3,-43.1,10.754,10.24,10.194,0.437,"NULL","NULL",0,15008,0,3
"12731",152337,1800,1774,1,3.77974,22.9146,18.5,-45.2,11.441,10.808,10.751,0.538,"NULL","NULL",0,15011,0,3
"12738",152345,1800,1917,1,3.76946,23.34,22.3,-45.9,11.001,10.251,10.184,0.638,"NULL","NULL",0,15019,0,3
"12746",152354,1800,2144,1,3.80959,23.4348,20.2,-44,11.382,10.776,10.721,0.515,"NULL","NULL",0,15028,0,3
"12748",152356,1800,2170,1,3.79669,23.2181,16.4,-38.8,12.068,11.284,11.213,0.666,"NULL","NULL",0,15030,0,3
"12753",152415,1801,1502,1,3.42903,24.4086,77.8,-41.5,12.211,11.214,11.124,0.847,"NULL","NULL",0,15042,0,3
"12766",152577,1804,305,1,3.83914,24.4667,20,-46.1,11.839,11.043,10.971,0.677,"NULL","NULL",0,15059,0,3
"12782",153146,1813,620,1,4.03474,23.8315,25.9,-32.2,11.933,10.54,10.415,1.184,"NULL","NULL",0,15076,0,3
"12792",153163,1813,941,1,3.99827,23.217,37.8,-46.2,9.869,9.314,9.264,0.472,"25078","NULL",0,15093,0,3
"12808",153181,1813,1559,1,3.9483,22.7173,12.5,-66.3,9.335,8.78,8.73,0.472,"24739","NULL",0,15111,0,3
"12823",153200,1814,539,1,4.06381,22.7817,106,-99.5,10.878,10.005,9.926,0.742,"NULL","NULL",0,15130,0,3
"12828",153208,1814,794,1,4.14339,23.7686,118.2,-43.7,10.686,9.535,9.431,0.978,"NULL","NULL",0,15138,0,3
"12835",153215,1814,976,1,4.09612,23.6172,18.5,-27.8,11.196,10.258,10.174,0.797,"NULL","NULL",0,15145,0,3
"12860",153247,1815,250,1,4.21095,24.3513,3.7,-42.2,11.602,10.754,10.678,0.721,"283512","NULL",0,15177,0,3
"12862",153251,1815,381,1,4.27781,23.6466,117.4,-61.4,10.939,10.156,10.086,0.666,"NULL","NULL",0,15181,0,3
"12874",153267,1815,680,1,4.25295,23.1144,111.3,-39.5,11.983,10.962,10.87,0.868,"NULL","NULL",0,15197,0,3
"12876",153269,1815,738,1,4.188,23.1507,-6.3,-77.4,11.513,10.522,10.433,0.842,"284176","NULL",0,15199,0,3
"12877",153270,1815,771,1,4.23044,23.0013,80,-81.8,12.037,10.925,10.825,0.945,"NULL","NULL",0,15200,0,3
"12881",153274,1815,835,1,4.26315,23.0023,38.6,-28.4,12.055,10.699,10.577,1.153,"NULL","NULL",0,15204,0,3
"12891",153284,1815,1054,1,4.24964,23.2565,15.7,-31.9,11.649,9.79,9.623,1.58,"NULL","NULL",0,15214,0,3
"12902",153298,1815,1630,1,4.31916,24.14,59.1,-21.5,11.918,10.755,10.65,0.989,"NULL","NULL",0,15228,0,3
"12908",153305,1815,1949,1,4.303,23.2847,90.6,-38.9,10.547,9.548,9.458,0.849,"284303","NULL",0,15235,0,3
"12911",153309,1815,2034,1,4.29009,23.3914,28.9,-22.7,11.077,10.226,10.149,0.723,"284300","NULL",0,15239,0,3
"12913",153312,1816,251,1,4.43087,23.5629,53.6,-38,9.624,9.087,9.039,0.456,"27972","NULL",0,15242,0,3
"12917",153317,1816,435,1,4.44738,23.5466,31.8,-110.6,10.896,10.034,9.956,0.733,"NULL","NULL",0,15247,0,3
"12920",153322,1816,613,1,4.32961,23.2968,4.8,-75.1,11.47,10.872,10.818,0.508,"284296","NULL",0,15252,0,3
"12922",153324,1816,734,1,4.35671,23.1853,21.8,-20.7,10.433,9.864,9.813,0.484,"NULL","NULL",0,15254,0,3
"12924",153326,1816,812,1,4.43444,23.1586,32,-9.6,10.59,9.887,9.824,0.598,"NULL","NULL",0,15256,0,3
"12945",153356,1817,20,1,3.9892,24.3801,56.2,-3.4,12.133,10.932,10.824,1.021,"283271","NULL",0,15286,0,3
"12948",153444,1818,1333,1,4.09481,24.4717,39.8,-41.4,11.128,10.182,10.097,0.804,"283358","NULL",0,15290,0,3
"12957",153883,1829,251,1,4.49376,23.3425,29,-38.4,11.543,10.467,10.37,0.915,"284475","NULL",0,15307,0,3
"12959",153885,1829,317,1,4.57587,22.7104,46.3,-26.9,9.396,8.891,8.846,0.429,"28953","NULL",0,15309,0,3
"12975",153904,1830,259,1,4.61365,24.2163,43.6,-12.6,11.171,10.378,10.307,0.674,"NULL","NULL",0,15328,0,3
"12984",153915,1830,746,1,4.69005,23.1119,34.2,-19.8,11.108,10.596,10.55,0.435,"NULL","NULL",0,15339,0,3
"12987",153922,1830,1158,1,4.63344,22.9901,16.7,-29.1,10.298,9.647,9.588,0.553,"29318","NULL",0,15346,0,3
"12996",153933,1830,1398,1,4.69517,22.6233,64.7,-98,10.166,9.402,9.333,0.649,"29714","NULL",0,15357,0,3
"13001",153938,1830,1647,1,4.73953,24.0826,45.7,-67.4,8.931,8.282,8.224,0.552,"29969","NULL",0,15362,0,3
"13005",153942,1830,1838,1,4.71158,23.2358,-0.1,-50.5,10.548,9.692,9.615,0.728,"284649","NULL",0,15366,0,3
"13009",153951,1831,173,1,4.78327,23.7033,13,-30.8,12.279,10.908,10.785,1.165,"284640","NULL",0,15375,0,3
"13014",153959,1831,741,1,4.8277,23.9037,19.7,-40.5,11.884,11.071,10.998,0.691,"NULL","NULL",0,15383,0,3
"13015",153961,1831,892,1,4.83189,23.9432,34.5,-12.1,12.317,10.901,10.774,1.204,"NULL","NULL",0,15385,0,3
"13018",153967,1831,1211,1,4.88365,23.487,122.6,-108.9,11.658,10.654,10.564,0.853,"284855","NULL",0,15391,0,3
"13019",153968,1831,1382,1,4.74852,23.0376,16.3,-93.8,10.69,9.955,9.889,0.625,"284656","NULL",0,15392,0,3
"13020",153969,1831,1520,1,4.76333,22.9233,40.2,-30,12.098,10.791,10.673,1.111,"284655","NULL",0,15393,0,3
"13022",153971,1831,1657,1,4.76252,23.5936,47.7,-16.4,11.639,10.954,10.892,0.582,"NULL","NULL",0,15395,0,3
"13029",153978,1831,1799,1,4.85608,22.9576,0.1,-39.9,9.832,9.333,9.288,0.424,"30761","NULL",0,15402,0,3
"13031",153980,1831,1824,1,4.83907,23.0062,1.5,-40,11.155,10.249,10.167,0.77,"NULL","NULL",0,15404,0,3
"13036",153986,1831,1935,1,4.85746,22.9842,36.4,-12.8,10.981,10.108,10.029,0.742,"284754","NULL",0,15410,0,3
"13041",153992,1832,123,1,4.9368,24.2471,89.1,14.5,11.637,10.802,10.727,0.71,"NULL","NULL",0,15416,0,3
"13085",154045,1832,2091,1,5.02153,22.8002,76.5,23.3,10.261,9.529,9.463,0.622,"284983","NULL",0,15469,0,3
"13093",154054,1832,2343,1,4.98753,22.5852,-3.7,-100.3,10.422,9.535,9.455,0.754,"284987","NULL",0,15478,0,3
"13101",154430,1845,45,1,5.09342,22.9259,10.2,-31.9,11.238,10.541,10.478,0.592,"285156","NULL",0,15494,0,3
"13111",154440,1845,434,1,5.05972,24.3227,1.2,-36.4,11.16,10.497,10.437,0.564,"NULL","NULL",0,15504,0,3
"13120",154451,1845,902,1,5.09672,23.865,40,-45.4,11.386,10.602,10.531,0.666,"NULL","NULL",0,15515,0,3
"13202",154540,1845,3878,1,5.16116,23.5708,5.2,-64.6,11.735,10.881,10.804,0.726,"NULL","NULL",0,15604,0,3
"13214",154555,1846,598,1,5.23574,22.7065,34.2,-19.2,9.617,9.096,9.049,0.443,"33855","NULL",0,15619,0,3
"13238",154582,1846,2126,1,5.16394,23.933,-6.2,-47.8,11.835,10.976,10.899,0.73,"NULL","NULL",0,15646,0,3
"13244",154591,1847,188,1,5.41506,24.1009,49.9,-86.8,11.391,10.358,10.265,0.878,"243346","NULL",0,15655,0,3
"13247",154595,1847,316,1,5.41336,23.1227,34.5,-44.6,11.773,10.982,10.911,0.672,"NULL","NULL",0,15659,0,3
"13249",154597,1847,419,1,5.36301,24.0123,11.1,-48,11.881,10.658,10.548,1.04,"NULL","NULL",0,15661,0,3
"13250",154598,1847,474,1,5.34511,23.7383,74.7,-81.1,10.827,10.05,9.98,0.66,"242724","NULL",0,15662,0,3
"13253",154601,1847,504,1,5.33208,23.214,62,-27.2,12.228,10.85,10.726,1.171,"NULL","NULL",0,15665,0,3
"13260",154610,1847,1013,1,5.40289,23.1093,32.6,-49.6,10.879,10.354,10.307,0.446,"NULL","NULL",0,15674,0,3
"13261",154611,1847,1042,1,5.32016,22.9386,4.7,-107.1,11.705,10.6,10.501,0.939,"NULL","NULL",0,15675,0,3
"13264",154614,1847,1085,1,5.34306,24.1092,2.3,-47,9.425,8.887,8.839,0.457,"34718","NULL",0,15678,0,3
"13276",154630,1847,1488,1,5.34894,24.0371,32.3,-46.6,9.644,9.119,9.072,0.446,"34772","NULL",0,15694,0,3
"13277",154631,1847,1489,1,5.3488,24.0353,30.6,-42.4,9.984,9.357,9.301,0.533,"NULL","NULL",0,15695,0,3
"13296",154650,1848,426,1,5.56014,23.1705,17.8,-29.7,11.97,10.389,10.247,1.344,"NULL","NULL",0,15714,0,3
"13312",154670,1848,1098,1,5.5131,22.8959,28.5,-74.2,10.802,10.11,10.048,0.588,"NULL","NULL",0,15734,0,3
"13328",154694,1848,2016,1,5.44203,23.0473,9.2,-37.4,10.389,9.874,9.828,0.438,"NULL","NULL",0,15758,0,3
"13340",154706,1848,2554,1,5.48777,22.8901,36.3,-6.4,11.743,10.916,10.842,0.703,"NULL","NULL",0,15770,0,3
"13382",155389,1861,485,1,5.70356,24.2537,23.3,-31.7,11.216,10.661,10.611,0.472,"NULL","NULL",0,15818,0,3
"13398",155405,1861,824,1,5.64163,23.7106,0.7,-37,9.643,9.141,9.096,0.427,"37292","NULL",0,15834,0,3
"13431",155443,1861,1414,1,5.65255,23.2883,41.9,-51.7,9.488,8.918,8.867,0.485,"37388","NULL",0,15872,0,3
"13443",155456,1861,1615,1,5.62475,22.9884,39.1,-99.6,11.554,10.782,10.713,0.656,"NULL","NULL",0,15885,0,3
"13460",155475,1861,1953,1,5.69865,22.6407,34.6,-16.6,11.523,10.7,10.626,0.7,"NULL","NULL",0,15904,0,3
"13467",155484,1861,2150,1,5.65247,23.2895,44.1,-53.4,10.07,9.578,9.534,0.418,"NULL","NULL",0,15913,0,3
"13499",155522,1862,645,1,5.83323,22.959,-0.8,-35.1,8.605,8.327,8.302,0.236,"38898","NULL",0,15951,0,3
"13501",155524,1862,712,1,5.83156,22.9799,-1.5,-36.7,9.5,9.062,9.023,0.372,"38877","NULL",0,15953,0,3
"13514",155539,1862,1002,1,5.74835,23.4097,3.7,-34.2,11.54,10.368,10.263,0.996,"NULL","NULL",0,15968,0,3
"13525",155551,1862,1151,1,5.85148,23.7274,160.8,-79.8,11.441,10.502,10.417,0.798,"NULL","NULL",0,15980,0,3
"13550",155580,1862,1714,1,5.73833,24.0812,10.6,-26.1,10.653,9.986,9.926,0.567,"NULL","NULL",0,16009,0,3
"13578",155611,1863,116,1,5.94233,24.3433,28.2,-51.3,10.842,10.276,10.225,0.481,"NULL","NULL",0,16040,0,3
"13660",155701,1863,1976,1,5.86115,22.9146,18.4,-42.1,9.099,7.949,7.846,0.978,"39167","NULL",0,16130,0,3
"13673",155715,1863,2201,1,5.94377,22.7379,144.3,-110.3,10.959,10.145,10.072,0.692,"NULL","NULL",0,16144,0,3
"13675",155717,1863,2209,1,5.86648,22.7424,23.7,-18,10.882,10.005,9.926,0.745,"NULL","NULL",0,16146,0,3
"13685",155728,1863,2488,1,5.96579,22.8178,24.2,-34.1,11.86,10.786,10.689,0.913,"NULL","NULL",0,16157,0,3
"13706",155769,1864,709,1,6.07106,24.123,1.6,-36.4,11.647,10.92,10.855,0.618,"NULL","NULL",0,16180,0,3
"13717",155784,1864,911,1,6.05725,24.0035,-46.9,-158.7,12.125,11.125,11.035,0.85,"NULL","NULL",0,16191,0,3
"13723",155795,1864,1063,1,6.05395,24.2173,17.8,-48.9,9.772,9.217,9.167,0.472,"250715","NULL",0,16198,0,3
"13729",155806,1864,1235,1,6.05995,24.1984,57.5,2.8,11.492,10.761,10.695,0.621,"NULL","NULL",0,16204,0,3
"13730",155807,1864,1244,1,6.08663,22.6934,-17.8,-54.3,11.789,10.91,10.831,0.747,"NULL","NULL",0,16205,0,3
"13731",155808,1864,1285,1,6.04361,22.8482,18.7,-18.7,10.526,10.026,9.981,0.425,"NULL","NULL",0,16206,0,3
"13734",155813,1864,1400,1,6.0562,23.0393,13,-33.6,11.169,10.855,10.827,0.267,"NULL","NULL",0,16209,0,3
"13735",155814,1864,1402,1,6.03624,22.5482,6.7,-33.4,10.786,10.166,10.11,0.527,"NULL","NULL",0,16210,0,3
"13771",156176,1867,1632,1,5.93699,24.4781,-6.7,-61.9,10.846,10.196,10.138,0.553,"NULL","NULL",0,16253,0,3
